Actual,Predicted
5719.7,5687.139396018634
5342.7,5429.441006407997
6597.5,6671.054729809797
5249.9,5275.240605549999
5942.9,6011.5545431498995
5379.9,5402.398684038586
5281.0,5269.494075364185
5772.9,5747.22899720286
6042.1,5968.00954424307
5503.1,5547.247157071333
5637.7,5474.487570928319
5643.8,5621.847801713563
5930.3,5888.895341964116
5654.6,5617.433329176307
5983.6,5918.789586698928
6049.6,6000.276126253723
5497.4,5554.374926553521
6761.0,6818.955703094643
4801.2,4842.2147057369475
5880.4,5819.960697931014
5650.0,5685.535919456438
6499.3,6515.856721852932
6646.5,6517.719286059712
5566.6,5676.277501533004
6541.2,6515.795282979908
6430.9,6306.666674630475
6013.4,5994.171352386512
7085.0,7053.951053794843
4750.4,4777.446462356353
5881.2,5907.346083861133
6824.4,6799.135916170485
6243.3,6303.258651285604
5794.6,5835.669624820785
6904.3,6877.73856598069
5047.4,5071.503413358339
4980.4,5060.581768604217
6198.8,6162.861969157248
6604.1,6602.094955668782
5532.7,5519.291809819898
5697.7,5732.173409198726
5597.1,5619.13942341933
6749.1,6744.236854499967
5438.8,5448.841819632549
5611.7,5688.691186394699
4521.3,4488.647493624297
6559.4,6544.719451517252
5077.3,5070.597116809439
6435.8,6379.571384632191
6708.3,6671.054729809797
6226.0,6225.6760682379445
5214.5,5167.317921899885
6041.1,6080.827767280076
6267.4,6228.717272237416
5535.5,5554.374926553521
6386.7,6359.146181154268
6704.1,6740.337752269015
5999.4,6013.307850878262
6269.9,6301.409102180404
4661.9,4660.666714842584
6324.6,6451.514382222925
6856.8,6848.621183608779
6265.3,6244.762114944445
6652.3,6665.172601872552
5216.8,5163.058402192504
6408.3,6447.904348132727
6686.7,6780.710332020003
5902.5,5894.700138447872
6394.1,6325.909583280281
6434.1,6448.750958045915
6868.1,6847.629502761747
6541.1,6491.2296553515025
5769.2,5788.444753267159
6741.7,6741.139484491087
6666.1,6671.054729809797
5943.2,5984.677337003202
7082.1,7164.467099348955
5622.3,5617.433329176307
5254.5,5231.17418175824
6324.6,6372.627070387073
6591.4,6625.849743757214
6330.0,6363.1920100615525
5972.0,5897.522634353386
5926.9,5968.00954424307
5570.6,5471.770987087604
4905.0,4960.9119195814455
5033.5,4972.304726761959
6306.9,6341.357087293029
6426.9,6442.728116021462
5178.9,5163.058402192504
6357.3,6360.562391102492
5756.3,5748.2884389672245
5896.0,5821.3016071245565
6056.1,5968.773498313409
6272.9,6175.35854730029
5353.7,5393.560552021847
6395.7,6360.562391102492
5573.0,5549.378474819533
6565.9,6602.094955668782
5603.5,5614.537420260059
5888.1,5955.23728649647
4813.7,4840.877771459124
5555.8,5547.247157071333
5009.9,5060.581768604217
6212.8,6227.910389003969
6109.7,6079.284341310875
6757.8,6789.552671006286
5942.3,5902.061186112917
6347.8,6361.960834914701
6320.8,6261.581712518258
6124.5,6084.739955246907
5783.4,5798.613097724971
5730.6,5744.518568966509
5560.5,5621.847801713563
5289.4,5276.042618496511
5138.6,5047.221764568762
5581.0,5607.713393875235
7085.0,7158.264045799638
6057.3,6076.798118285199
6541.9,6596.606634042214
6609.3,6663.748320180208
6481.0,6509.573352376445
5517.7,5547.247157071333
6349.5,6361.358163940998
5132.8,5152.239963559746
5040.2,4972.304726761959
5615.4,5621.847801713563
5375.3,5324.316659710391
5768.4,5732.173409198726
4836.7,4842.2147057369475
5561.8,5548.670486114637
5512.3,5542.477977711414
6123.8,6167.274274164149
5399.5,5446.666506805314
5733.1,5748.2884389672245
6105.2,6129.150905564978
5296.8,5286.356298487998
6010.3,5961.605571266408
5561.9,5547.247157071333
5605.5,5614.537420260059
4989.3,4960.9119195814455
5968.0,5938.227541170098
5515.5,5547.247157071333
6469.4,6516.7593860868765
5773.5,5750.4283230386045
5380.4,5365.4295002449835
5655.1,5617.433329176307
5628.3,5571.428493572693
5490.5,5547.247157071333
6109.7,6084.739955246907
5248.1,5275.240605549999
5530.2,5489.647779222328
6105.0,6208.743940744571
5776.0,5794.384662534311
5744.4,5756.644972620888
5970.2,5974.900514765514
6089.3,6097.140830612468
5014.4,5070.597116809439
5987.9,6028.421636503941
5415.8,5429.441006407997
6000.8,6030.221731686033
5158.3,5167.317921899885
6249.4,6295.051964863506
6442.2,6448.892229046656
7083.2,7025.962109109986
5644.1,5684.101035035596
5996.6,6031.0938143370495
5187.0,5238.4416676820565
5007.8,5060.581768604217
5973.0,6020.671289318198
6987.2,6917.71426631171
6627.8,6601.68684852561
4757.3,4827.595368570059
5078.9,5084.0205378972705
5985.8,6006.084367874095
5785.7,5757.319217989052
4805.1,4827.595368570059
5938.1,5930.394858235552
5477.8,5542.477977711414
6476.1,6448.750958045915
5701.5,5755.116847496061
5231.6,5235.860050109616
5770.6,5749.75407767044
5304.6,5433.6932425402665
6393.2,6304.65917088417
5247.5,5217.1380057637425
6658.8,6666.048474262663
5294.3,5328.599878857028
6554.4,6566.378644290188
5896.3,5858.593668742042
6258.3,6225.6760682379445
6565.0,6511.407498169707
5578.7,5550.0338448165385
5889.2,5894.700138447872
6381.6,6303.258651285604
5761.2,5697.7901167729215
6206.6,6294.447218103446
7196.8,7167.94870501609
5810.6,5795.024307010721
6254.5,6228.2911535312705
6026.9,5968.00954424307
6930.7,6883.756682268047
6577.4,6604.115465025194
5507.2,5553.715374694816
6403.3,6361.960834914701
6490.1,6449.353629019618
6190.8,6162.41463802755
5500.8,5476.614862790423
5794.8,5794.384662534311
6027.4,6014.387586723397
6217.2,6225.6760682379445
6156.5,6079.766095351969
5570.4,5550.0338448165385
5116.5,5081.376752039684
5442.8,5438.021586540994
4829.7,4733.406289087098
5388.1,5468.27365564116
6771.3,6797.541902359549
6511.2,6462.373804668448
5178.1,5167.317921899885
5647.8,5619.13942341933
5807.7,5824.71306679863
5823.2,5835.669624820785
5668.3,5684.782892106304
6723.0,6675.7284205412025
6352.8,6360.562391102492
4816.5,4840.877771459124
5691.5,5686.353184369804
5564.0,5442.50240449448
6754.5,6767.757888642907
5663.3,5657.747415857248
5630.8,5691.566865714912
6876.8,6850.600476629309
5829.4,5819.29379508842
5613.8,5554.374926553521
6932.3,6819.533070920581
5402.7,5365.4295002449835
6473.6,6509.573352376445
7196.5,7055.394145976793
6604.0,6666.014573861501
6294.0,6303.258651285604
6512.5,6531.233654287257
6234.8,6162.41463802755
6618.2,6601.68684852561
4969.8,5036.497018583078
6657.8,6675.574674678932
6216.3,6225.6760682379445
4769.9,4836.448777757318
5262.1,5267.859982859149
5184.5,5163.977739449993
6020.3,5968.00954424307
5441.7,5404.889530702361
6558.1,6447.904348132727
5084.1,5070.597116809439
6707.7,6750.111626688973
6500.2,6510.533252349282
6768.8,6790.158970698194
6910.5,6880.745523800097
7103.7,7110.819388598859
6223.6,6250.691507158031
6239.6,6163.561202203776
6088.1,6222.3861118747245
5881.6,5961.902256512237
6460.6,6449.353629019618
5252.0,5238.4416676820565
6570.3,6570.084067011816
5198.3,5152.239963559746
5971.5,5955.3349528075805
6273.1,6225.6760682379445
5030.8,4972.304726761959
6701.3,6745.878327542389
5647.6,5684.101035035596
5258.5,5284.706190791616
5308.1,5309.024105108398
6913.3,6885.727209924616
6840.4,6902.335809463332
5610.6,5619.13942341933
6544.8,6453.188938719827
5432.1,5471.770987087604
6638.3,6662.855149804795
4964.9,4966.088333275852
6311.9,6303.258651285604
5449.8,5479.556544069266
5897.9,5960.47347796019
4278.5,4381.47377597119
5331.3,5322.749025660999
6624.6,6606.815340366252
6563.5,6521.128367550053
5684.7,5683.323938097554
5600.0,5568.70972369077
5702.6,5621.062836715407
5796.1,5739.064304149174
5553.5,5685.535919456438
5100.3,5061.700194949951
5682.6,5621.847801713563
5592.3,5620.35383602591
6263.0,6225.6760682379445
6494.1,6484.992088865053
5363.4,5324.316659710391
6228.0,6303.258651285604
5948.2,5901.471110288543
5004.2,4975.1887314799715
5461.9,5476.614862790423
6987.0,6916.832062051086
5815.1,5749.75407767044
5547.4,5621.062836715407
6316.7,6356.359435733736
6054.2,6019.939280329999
6412.4,6361.960834914701
6047.1,6011.5545431498995
6848.8,6853.518463826031
6863.9,6908.84341810716
5503.6,5547.247157071333
5647.0,5684.101035035596
6186.4,6162.41463802755
6309.7,6173.060755127654
7323.8,7167.94870501609
6707.5,6669.682095672843
6032.9,6058.577239565818
6280.4,6225.6760682379445
5029.7,5060.581768604217
5046.2,5070.597116809439
5870.4,5888.125942004886
6732.4,6688.613769544674
5668.5,5685.535919456438
6570.8,6567.258526167313
6728.3,6666.014573861501
5504.5,5558.451996566591
5881.0,5888.125942004886
6246.1,6163.561202203776
5526.5,5550.0338448165385
5450.8,5333.594102244213
5183.7,5162.086578323779
5982.2,6066.647687556074
6440.0,6488.911698265432
5698.6,5756.644972620888
5940.2,5951.132014707638
6006.4,6015.816365275444
6220.4,6162.41463802755
6492.9,6509.573352376445
6772.3,6788.822361011016
6515.9,6476.610582903023
7070.1,7030.989606283177
6368.3,6362.803710299317
4954.2,4923.784863237383
5159.0,5174.622338443641
6468.2,6448.507019106431
5435.0,5397.420719315249
5401.6,5401.624100015648
5136.7,5152.239963559746
5929.7,5954.663830027977
6666.4,6741.139484491087
6872.5,6859.69044124397
5349.9,5322.749025660999
5877.4,5885.289436814043
4834.8,4728.307461493376
6086.0,6031.85776840739
6138.5,6030.221731686033
6102.5,6161.6986339078785
5581.2,5554.374926553521
6383.9,6360.562391102492
5709.7,5751.191090784226
6843.8,6815.331149407258
7137.3,7059.738935292117
5489.3,5475.2067198761515
5617.6,5556.511781028958
6746.9,6780.116183925167
6147.4,6097.872471355285
4918.2,4963.455605001781
6834.8,6745.878327542389
6979.8,7024.281828053122
6498.7,6510.533252349282
6040.5,6031.0938143370495
5665.9,5685.535919456438
6296.4,6276.115007843827
6543.9,6517.989661185037
4731.0,4668.119867801771
5704.4,5690.899221822474
5842.4,5844.9421755814765
6992.8,6917.71426631171
5343.4,5323.535558913452
6877.8,6823.634545419479
6067.4,6111.557370511084
6779.3,6797.541902359549
5057.8,5060.581768604217
6529.7,6597.983500033205
6266.7,6195.075476298184
5837.4,5796.414004677362
6055.2,6006.084367874095
6462.4,6483.768768310754
6116.4,6084.739955246907
6550.0,6449.353629019618
5615.6,5554.374926553521
6850.0,6807.713278656829
5790.9,5739.064304149174
5568.6,5554.374926553521
6603.8,6598.131361981399
5664.7,5684.101035035596
4932.5,4962.215004072829
5155.1,5150.3194474685015
4582.3,4663.200281678065
5514.8,5550.0338448165385
5604.6,5590.388345640715
5414.2,5365.4295002449835
5438.0,5449.5589904697335
4654.1,4663.200281678065
5444.9,5617.433329176307
5976.2,6072.202655515504
5213.3,5217.1380057637425
6979.8,7020.3923854550985
5660.8,5478.053517574149
5608.3,5550.0338448165385
5360.0,5322.749025660999
6279.4,6225.6760682379445
7003.3,7019.099984789834
6009.8,6036.205434183211
6375.7,6427.3858336255735
5482.5,5406.227139124244
6796.9,6765.037812741185
5320.4,5402.98337645721
6868.0,6802.130509725941
5096.1,5070.597116809439
5338.8,5223.1936463607135
6462.6,6509.573352376445
5690.4,5688.691186394699
5237.9,5223.1936463607135
6256.6,6360.562391102492
5676.8,5835.669624820785
6815.5,6820.088212951514
5867.6,5758.473793621344
5538.2,5487.917875263191
5683.5,5620.35383602591
4748.9,4671.745543950806
5352.3,5354.401832497383
5565.6,5404.889530702361
6174.6,6225.6760682379445
4861.2,4877.908506958453
6568.9,6599.656744482165
5773.5,5900.804207445949
6787.6,6818.955703094643
5225.8,5260.476509502416
6388.3,6360.562391102492
5071.7,5070.597116809439
5767.1,5745.247020802694
6007.7,5973.65911151346
6749.7,6779.233709836336
6679.1,6708.833481026299
6129.6,6083.792281518138
5223.2,5235.860050109616
6177.8,6162.41463802755
6697.4,6625.43277773906
4895.7,4860.694592120467
5312.6,5309.800858145638
5699.4,5639.023543029299
4776.2,4836.448777757318
5983.9,6010.555903790864
5887.6,5864.947723810969
5353.6,5318.818110559274
5862.7,5888.125942004886
5473.9,5405.5280050139245
5552.8,5643.154086000094
5503.6,5479.556544069266
6357.1,6210.374526128014
5745.7,5687.139396018634
5399.4,5365.4295002449835
5815.9,5856.3488842447005
5867.2,5819.29379508842
4924.8,4915.061294695773
6260.1,6245.524865335438
5558.1,5552.212860826598
6241.6,6247.8056432811645
6405.0,6450.326934798043
6993.8,6958.877397744446
5075.3,5060.581768604217
6792.3,6782.731659486908
5253.2,5217.991432020996
6952.6,6917.71426631171
6594.1,6601.27492721566
6813.1,6829.381793306846
6822.6,6822.906104247867
5945.6,5978.2536353052665
5968.6,5993.721686783932
5128.4,5152.239963559746
5732.2,5709.916829629493
5533.1,5547.247157071333
6332.8,6225.6760682379445
6294.4,6303.258651285604
5821.2,5846.25675834761
5640.8,5554.374926553521
6948.7,6957.995193483821
7150.4,7162.737068566971
5105.1,5081.376752039684
7248.7,7167.94870501609
6463.9,6512.736566697413
7161.3,7162.737068566971
6789.0,6789.327788498602
5385.5,5404.889530702361
6097.3,6149.650396463739
5655.5,5685.535919456438
4629.4,4663.200281678065
5861.1,5832.070251614496
6077.8,6032.983685607649
6584.5,6601.68684852561
6528.3,6534.807251292889
5273.6,5324.316659710391
4647.5,4663.200281678065
5448.1,5550.0338448165385
7111.1,7116.969939495731
6574.2,6530.560118167232
6875.9,6892.668772237125
6087.7,6043.767758593209
6260.8,6360.562391102492
5580.0,5554.374926553521
5517.6,5476.614862790423
5322.8,5365.4295002449835
4696.0,4668.119867801771
6331.6,6313.628473419427
5713.4,5846.25675834761
5576.5,5621.847801713563
4667.4,4663.200281678065
6892.3,6853.182832600141
5303.5,5283.019380918368
5583.2,5472.424409552631
6581.6,6593.306434577288
6529.2,6566.378644290188
5282.5,5362.391562365892
6053.4,6135.789872386297
5070.9,5049.2827539292975
5734.3,5732.173409198726
6501.1,6520.1382850060945
6406.7,6361.358163940998
5064.4,5062.664639681223
5979.6,6021.923653006275
5967.1,6014.387586723397
5947.5,5960.790846480083
6421.0,6359.760409654256
6707.9,6691.326675746357
6700.9,6675.518897585779
6193.0,6224.348361624635
5533.1,5610.402886974879
6614.9,6607.672578139089
5920.5,5915.260057757399
6013.9,5949.794752764116
6510.6,6483.768768310754
5288.1,5313.520513295749
5794.4,5706.730707528776
5112.2,5109.010959281593
6795.1,6799.192850968851
6855.6,6828.297101495585
6678.9,6676.504141387242
6643.7,6601.68684852561
7026.6,6980.173601732509
5247.3,5225.036957768197
5853.5,5872.980619001318
6239.6,6174.716005615379
6187.2,6162.41463802755
5465.9,5471.0646486564365
5930.1,5926.422482364197
6014.4,6021.923653006275
6674.6,6651.746304286227
5278.9,5253.542975885927
5365.0,5398.101149461416
5683.2,5841.262614430571
5192.4,5309.024105108398
5329.2,5286.356298487998
6538.3,6520.1382850060945
6008.8,6029.109441660772
6250.9,6305.806077197804
6094.1,6176.343725852983
4604.7,4669.883205330048
6504.4,6514.752139807603
6563.0,6511.506558127707
4989.5,4972.304726761959
4856.1,4840.877771459124
5868.9,5895.3110996524265
5592.4,5606.316769676207
5795.5,5795.024307010721
5927.0,5948.477456441173
6391.4,6443.330786995165
6564.4,6514.835383007071
6506.8,6449.353629019618
5541.2,5479.556544069266
5025.7,4975.1887314799715
6779.5,6821.703292155295
6011.6,5893.31702350007
6489.7,6455.917148121088
6113.5,6116.879522978371
5161.1,5148.373285723883
6371.3,6448.750958045915
6800.1,6712.475989511109
6500.6,6485.8386987782405
6511.7,6517.719286059712
6826.9,6852.630534059086
5544.9,5550.0338448165385
5667.9,5691.787169930476
5771.4,5840.6196156313
6888.6,6917.154015545047
5569.5,5554.374926553521
6276.7,6266.06301540057
6038.9,6019.939280329999
5926.4,5954.663830027977
5363.4,5324.316659710391
5904.4,5897.522634353386
5424.1,5329.464979831272
6825.3,6795.252645039748
5130.1,5071.503413358339
5678.1,5819.29379508842
5291.7,5231.17418175824
5990.3,5987.374884540379
5591.5,5604.963269081155
5701.3,5688.691186394699
5010.8,5060.581768604217
7230.3,7167.94870501609
4940.7,4963.455605001781
6812.4,6857.378970919828
6464.3,6447.387848022406
6466.2,6444.603888463459
5591.1,5551.471631367241
6430.9,6442.728116021462
6120.6,6142.7895419509
4881.1,4908.894657211202
6727.7,6713.2891938761595
5492.4,5517.0888671794455
6420.8,6447.387848022406
5424.8,5287.154558661594
6241.9,6162.41463802755
5533.8,5479.556544069266
5756.6,5810.683922116455
7011.1,6861.861407805422
7020.8,6950.447584008705
6102.8,6084.739955246907
5244.3,5324.316659710391
5430.4,5436.6354395021835
5015.1,5081.376752039684
5986.8,5978.2536353052665
5027.7,5150.3194474685015
6020.8,6039.6688249075705
6082.8,6086.283381216109
5033.7,5046.265023916687
6287.8,6303.258651285604
6586.0,6601.68684852561
6599.4,6664.194115440533
6177.7,6170.264761027727
4851.1,4840.877771459124
6282.1,6360.562391102492
5956.3,5961.902256512237
5823.3,5796.414004677362
6482.0,6509.573352376445
6173.7,6086.283381216109
5451.7,5532.447127592034
5184.4,5152.239963559746
4313.8,4381.47377597119
5654.8,5679.157550619481
6782.1,6797.541902359549
5557.7,5550.0338448165385
6192.6,6162.41463802755
5198.0,5152.239963559746
5488.0,5590.388345640715
7118.9,7025.962109109986
4642.1,4663.200281678065
4711.7,4668.119867801771
6448.2,6509.573352376445
5446.9,5404.889530702361
5474.7,5479.556544069266
6274.4,6301.747238954066
6189.3,6218.959988415367
5874.6,5895.3110996524265
6701.1,6685.890343069439
5436.9,5365.4295002449835
6990.4,7019.510181194473
5757.6,5744.518568966509
5732.3,5687.139396018634
6931.2,7019.510181194473
6880.4,6957.995193483821
6489.1,6462.373804668448
5517.8,5475.9167245374665
6962.0,7019.510181194473
5820.3,5831.955625572681
7286.8,7167.94870501609
5298.0,5262.181486441459
6915.1,6979.291397471883
5844.7,5694.030290969082
5975.4,6058.1219450009385
6617.3,6514.752139807603
5748.3,5732.173409198726
6747.3,6780.991712210235
6701.3,6742.416396078999
5663.9,5709.916829629493
6306.2,6304.65917088417
5744.8,5731.566075425378
5442.9,5416.067901814182
6106.5,6141.17943593112
6172.6,6225.6760682379445
6412.8,6360.562391102492
5939.3,5891.792910212388
6276.0,6276.973575598338
6101.7,6162.41463802755
4989.5,4996.755815537804
6198.4,6280.5233254294135
6918.5,6917.71426631171
7099.2,7032.210444843887
5591.9,5621.847801713563
5859.6,5903.414160419712
5998.5,5954.020107237085
5597.8,5550.0338448165385
7015.0,7019.099984789834
5914.2,5954.443565022534
5595.5,5614.537420260059
6968.1,6909.725622367784
5484.7,5550.0338448165385
5955.8,5961.902256512237
5760.4,5756.644972620888
6393.2,6472.240965175621
4673.3,4668.119867801771
6298.1,6170.044022944372
5255.8,5291.456667858909
5557.4,5522.894850419443
6114.0,6141.17943593112
5587.7,5550.0338448165385
5063.0,5060.581768604217
5146.5,5152.239963559746
6918.6,6965.2552867106615
5947.6,5896.794800011162
6270.2,6162.41463802755
4997.0,4964.867788408614
6819.9,6780.934673326996
5899.6,5966.025171566792
6743.7,6743.6634283245985
5277.2,5324.316659710391
6053.2,6084.739955246907
6873.0,6835.896647295251
6254.7,6297.306504890338
5707.6,5695.582081345146
6349.9,6361.358163940998
5646.5,5690.899221822474
5666.0,5617.433329176307
6290.6,6248.669756267747
6422.3,6361.358163940998
6772.3,6784.072715941267
5549.6,5584.872966157983
5629.1,5639.023543029299
5706.6,5755.116847496061
6130.4,6148.863668489022
5818.3,5762.007742446511
5721.1,5819.29379508842
5785.7,5803.776625561348
5866.9,5892.488603746912
6010.7,6015.816365275444
5874.7,5893.172660102401
6187.5,6360.562391102492
5967.6,6024.986526606218
5526.9,5554.374926553521
6661.3,6657.225177225511
7029.2,7019.099984789834
6764.1,6834.806028232606
4755.5,4728.307461493376
6636.4,6663.748320180208
6567.9,6629.618906815038
4728.1,4666.55385986401
5037.8,5031.351815400621
6219.6,6135.789872386297
5335.3,5365.4295002449835
6719.1,6712.475989511109
5946.8,5959.829755169298
5391.8,5349.188168866411
6692.0,6673.2979699287935
5311.7,5286.356298487998
5468.3,5438.021586540994
5742.2,5700.403597361047
5284.1,5284.706190791616
4955.3,4967.107926164016
5530.0,5552.212860826598
6394.3,6442.728116021462
6200.4,6162.41463802755
5420.7,5398.101149461416
5770.8,5825.381429129696
5763.4,5732.173409198726
5949.9,5968.00954424307
5395.8,5381.085366141086
5568.0,5619.13942341933
5496.3,5475.9167245374665
6270.4,6358.064926977849
5684.2,5684.101035035596
6557.4,6588.108918539029
5471.5,5478.053517574149
5684.8,5752.137915753144
5907.6,5891.16488898321
6667.8,6692.661766902156
5352.4,5393.560552021847
6361.4,6361.960834914701
5661.6,5619.13942341933
5835.6,5795.024307010721
4851.1,4842.2147057369475
5883.1,5896.019476501733
6868.4,6859.558876488029
6411.5,6513.942970103846
5629.8,5555.055166085208
5741.9,5750.4283230386045
5885.6,5893.172660102401
5905.4,5923.110130809893
5572.2,5551.471631367241
5057.0,5070.597116809439
5737.3,5825.381429129696
6630.1,6663.748320180208
6402.9,6487.777145022403
5700.6,5693.512702410599
4945.4,4996.755815537804
4487.3,4417.798566338452
6503.0,6509.573352376445
5837.1,5852.830954790595
6011.8,5966.025171566792
5916.8,5959.829755169298
6098.6,6089.042777404658
5677.0,5617.433329176307
6134.2,6062.869612956474
5140.0,5149.297755887078
6474.8,6565.453443176866
5169.0,5217.1380057637425
5399.1,5470.374471947285
6216.8,6287.697011223045
6243.7,6240.452469813003
5483.4,5476.614862790423
5556.0,5554.374926553521
5945.4,5822.6159418335465
6920.0,6916.832062051086
6254.7,6158.074213255883
5862.0,5822.699139709296
6296.0,6346.26223029161
5790.8,5755.179333917672
6261.7,6360.562391102492
5403.0,5434.4526418155265
4949.0,4877.908506958453
5023.6,5060.581768604217
5514.3,5429.441006407997
6344.0,6303.863398045664
5934.7,5911.715117292516
5873.3,5888.125942004886
5333.1,5404.889530702361
5497.6,5446.666506805314
5938.8,5949.794752764116
6367.3,6360.603285038872
6254.7,6249.281458761384
5980.5,5906.639651533818
5658.9,5689.523996311293
6457.7,6448.892229046656
6252.9,6303.258651285604
7042.5,7036.378430911923
6914.1,6801.845619636023
6048.1,6144.323297809406
5834.0,5896.7079095670615
5559.1,5476.614862790423
5325.9,5365.4295002449835
6293.0,6303.258651285604
6137.8,6085.917920212954
4792.4,4842.2147057369475
5125.4,5125.896047765781
5878.2,5796.414004677362
5565.4,5488.782712772889
5685.0,5688.691186394699
6471.4,6479.815856753788
5988.6,5961.902256512237
5900.2,5894.496374866102
6724.6,6646.268809878497
6463.9,6361.358163940998
6062.6,6024.986526606218
5332.3,5285.489699484647
5016.7,4973.16829854645
4745.4,4669.883205330048
5741.3,5744.518568966509
5595.8,5617.433329176307
6548.5,6514.752139807603
6796.7,6774.2533041212755
6933.8,6916.832062051086
7069.2,7164.560929465119
5752.6,5755.116847496061
4742.1,4825.948561315463
5695.2,5794.384662534311
4976.4,4964.867788408614
