Datetime,Actual,Forecast
2023-01-15 19:00:00,6340.4,6318.157932433062
2023-01-15 19:30:00,6462.2,6419.09733486535
2023-01-15 20:00:00,6496.0,6520.241368050535
2023-01-15 20:30:00,6541.6,6512.669048045088
2023-01-15 21:00:00,6556.5,6553.956159457797
2023-01-15 21:30:00,6541.6,6565.068795401676
2023-01-15 22:00:00,6483.0,6488.757648466092
2023-01-15 22:30:00,6364.4,6335.169452363663
2023-01-15 23:00:00,6232.8,6248.825796217741
2023-01-15 23:30:00,6112.4,6105.8140606812085
2023-01-29 00:00:00,5505.8,5515.2170412344385
2023-01-29 00:30:00,5427.2,5391.904770524551
2023-01-29 01:00:00,5330.4,5362.9555111954205
2023-01-29 01:30:00,5215.4,5292.099392660807
2023-01-29 02:00:00,5135.3,5153.235159711185
2023-01-29 02:30:00,5078.1,5052.011232529676
2023-01-29 03:00:00,5017.5,4997.399676138365
2023-01-29 03:30:00,4973.1,4962.74018094547
2023-01-29 04:00:00,4958.6,4935.547748912469
2023-01-29 04:30:00,4941.2,4943.635944075052
2023-01-29 05:00:00,4949.2,4944.817818203999
2023-01-29 05:30:00,4970.7,4963.87691419911
2023-01-29 06:00:00,5032.8,5022.512374686276
2023-01-29 06:30:00,5110.7,5099.254644346657
2023-01-29 07:00:00,5185.6,5178.65843863589
2023-01-29 07:30:00,5231.9,5220.880122066236
2023-01-29 08:00:00,5320.9,5257.796022804672
2023-01-29 08:30:00,5459.1,5430.534117239234
2023-01-29 09:00:00,5543.4,5559.4756136774295
2023-01-29 09:30:00,5649.9,5627.8430314121715
2023-01-29 10:00:00,5733.7,5738.752967060377
2023-01-29 10:30:00,5833.7,5831.692057772624
2023-01-29 11:00:00,5850.4,5848.614262975127
2023-01-29 11:30:00,5847.0,5852.5186006645
2023-01-29 12:00:00,5815.3,5837.63376026168
2023-01-29 12:30:00,5759.0,5785.834707981781
2023-01-29 13:00:00,5702.4,5754.052182527013
2023-01-29 13:30:00,5678.1,5698.266090554744
2023-01-29 14:00:00,5678.1,5680.12655272341
2023-01-29 14:30:00,5662.5,5681.90082416784
2023-01-29 15:00:00,5669.7,5667.611353351129
2023-01-29 15:30:00,5679.5,5652.813188236894
2023-01-29 16:00:00,5666.4,5726.978482358956
2023-01-29 16:30:00,5709.2,5679.458545218361
2023-01-29 17:00:00,5713.2,5718.675081984876
2023-01-29 17:30:00,5769.8,5733.013134943073
2023-01-29 18:00:00,5790.9,5798.030731851285
2023-01-29 18:30:00,5829.8,5824.007947361577
2023-01-29 19:00:00,5930.3,5887.586721207079
2023-01-29 19:30:00,6026.5,6025.337882828439
2023-01-29 20:00:00,6075.3,6092.242232522532
2023-01-29 20:30:00,6081.1,6090.919630668917
2023-01-29 21:00:00,6066.4,6089.803838027896
2023-01-29 21:30:00,6025.5,6068.978351242581
2023-01-29 22:00:00,5944.7,5971.355938960616
2023-01-29 22:30:00,5792.6,5794.507342823649
2023-01-29 23:00:00,5668.6,5677.076011130533
2023-01-29 23:30:00,5540.9,5555.647407017722
2023-02-05 00:00:00,5598.1,5622.97489161136
2023-02-05 00:30:00,5534.0,5478.975436219985
2023-02-05 01:00:00,5429.4,5466.116640904011
2023-02-05 01:30:00,5315.5,5392.961029537968
2023-02-05 02:00:00,5262.5,5253.1286177082275
2023-02-05 02:30:00,5187.3,5182.050904723084
2023-02-05 03:00:00,5119.7,5107.900998065616
2023-02-05 03:30:00,5051.6,5061.767916694732
2023-02-05 04:00:00,5015.7,5008.85164271805
2023-02-05 04:30:00,5009.4,4994.111055625734
2023-02-05 05:00:00,5009.1,5010.661497432389
2023-02-05 05:30:00,5046.4,5024.281777448727
2023-02-05 06:00:00,5087.2,5099.653744175745
2023-02-05 06:30:00,5180.6,5153.248421392195
2023-02-05 07:00:00,5245.5,5248.2372679179425
2023-02-05 07:30:00,5293.9,5281.955127702908
2023-02-05 08:00:00,5311.6,5319.269390870198
2023-02-05 08:30:00,5436.9,5412.229505241636
2023-02-05 09:00:00,5504.9,5524.729101129892
2023-02-05 09:30:00,5571.5,5583.224152703086
2023-02-05 10:00:00,5586.3,5659.375695989635
2023-02-05 10:30:00,5669.0,5676.350339333715
2023-02-05 11:00:00,5704.0,5669.564551682635
2023-02-05 11:30:00,5748.2,5704.313001859748
2023-02-05 12:00:00,5669.6,5752.320125675238
2023-02-05 12:30:00,5623.8,5647.615383746718
2023-02-05 13:00:00,5616.2,5618.656167862304
